Period,Phase,GameTime,SecondsSinceStart,Player,Group,XLoc,YLoc,EventName,ChatText,BlueNear,RedNear,YellowNear,GreenNear,PurpleNear,OrangeNear,CaptureType,CaptureResult,DestinationX,DestinationY,PotX,PotY,TransferType,TransferTarget,TransferAmount,OtherInfo
1,hunting,4,36.2546324,Red,1,1920.5,660,New Destination,,,,,,,,,,2424,287,
1,hunting,4,36.2858326,Orange,2,1450,443,New Destination,,,,,,,,,,778,483,
1,hunting,4,36.3014327,Green,1,1009,655,New Destination,,,,,,,,,,530,668,
1,hunting,4,36.3326329,Blue,1,1808.5,477.5,New Destination,,,,,,,,,,2525,739,
1,hunting,3,36.8786364,Red,1,2137.5,443,New Destination,,,,,,,,,,2597,247,
1,hunting,3,36.8786364,Orange,2,1222.5,483,New Destination,,,,,,,,,,637,374,
1,hunting,3,36.9098366,Blue,1,2001,657,New Destination,,,,,,,,,,2646,795,
1,hunting,3,37.0970378,Red,1,2137.5,443,New Destination,,,,,,,,,,2679,313,
1,hunting,3,37.128238,Blue,1,2001,657,New Destination,,,,,,,,,,2708,853,
1,hunting,3,37.2530388,Green,1,795.5,668,New Destination,,,,,,,,,,306,677,
1,hunting,3,37.3778396,Red,1,2137.5,443,New Destination,,,,,,,,,,2742,407,
1,hunting,3,37.4246399,Orange,2,1222.5,483,New Destination,,,,,,,,,,506,506,
1,hunting,2,37.6742415,Blue,1,2001,657,New Destination,,,,,,,,,,2820,851,
1,hunting,2,37.6742415,Red,1,2333.5,358.5,New Destination,,,,,,,,,,2794,604,
1,hunting,2,37.8614427,Blue,1,2239,851,New Destination,,,,,,,,,,2863,849,
1,hunting,2,38.1110443,Blue,1,2239,851,New Destination,,,,,,,,,,2912,847,
1,hunting,2,38.1110443,Red,1,2333.5,358.5,New Destination,,,,,,,,,,2939,484,
1,hunting,2,38.1890448,Green,1,603,677,New Destination,,,,,,,,,,76,622,
1,hunting,2,38.4386464,Orange,2,1030,416,New Destination,,,,,,,,,,306,675,
1,hunting,2,38.5478471,Green,1,603,677,New Destination,,,,,,,,,,188,438,
1,hunting,1,38.9846499,Red,1,2578.5,484,New Destination,,,,,,,,,,3113,590,
1,hunting,1,39.312252,Green,1,382.5,580,New Destination,,,,,,,,,,174,281,
1,hunting,1,39.4994532,Orange,2,813,555,New Destination,,,,,,,,,,968,726,
1,hunting,1,39.5462535,Red,1,2578.5,484,New Destination,,,,,,,,,,3236,546,
