Period,PlayerA,PlayerB,ColorA,ColorB,AmountSentA->B,AmountTakeA<-B,TimesTakenA<-B,TotalAmountSentA->B,TotalAmountTakeA<-B,TotalTimesTakenA<-B,AmountCapturedA,SideA,HealthA,TotalSideLeftA,TotalSideRightA,TotalTimeSentA->B>18,AmountSentA->Others,AmountTakeA<-Others,TimesTakenA<-Others,AmountSentOthers->A,AmountTakeOthers<-A,TimesTakenOthers<-A,TotalAmountSentA->Others,TotalAmountTakeA<-Others,TotalTimesTakenA<-Others,TotalAmountSentOthers->A,TotalAmountTakeOthers<-A,TotalTimesTakenOthers<-A,AmountSentB->A,AmountTakeB<-A,TimesTakenB<-A,TotalAmountSentB->A,TotalAmountTakeB<-A,TotalTimesTakenB<-A,AmountCapturedB,SideB,HealthB,TotalSideLeftB,TotalSideRightB,TotalTimeSentB->A>18,AmountSentB->Others,AmountTakeB<-Others,TimesTakenB<-Others,AmountSentOthers->B,AmountTakeOthers<-B,TimesTakenOthers<-B,TotalAmountSentB->Others,TotalAmountTakeB<-Others,TotalTimesTakenB<-Others,TotalAmountSentOthers->B,TotalAmountTakeOthers<-B,TotalTimesTakeOthers<-B,APotNearBPot,HealthLostAFromB,HealthLostBFromA,TugsStartedA->B,TugsStartedA<-B,TimesAHelpedBTug,TimesBHelpedATug,TimesAHurtBTug,TimesBHurtATug,HealthALostForB,HealthBLostForA
16,5,6,Purple,Orange,0,0,0,11,14,2,48,left,12,336,0,0,0,0,0,0,20,1,11,14,2,20,24,2,0,20,1,20,24,2,0,left,37,432,0,0,0,20,1,0,0,0,20,24,2,11,14,2,false,3,2.5,0,1,0,0,0,0,0,0,
16,6,1,Orange,Blue,0,0,0,0,0,0,0,left,37,432,0,0,0,20,1,0,0,0,20,24,2,11,14,2,0,0,0,0,0,0,24,left,94,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
16,6,2,Orange,Red,0,0,0,0,0,0,0,left,37,432,0,0,0,20,1,0,0,0,20,24,2,11,14,2,0,0,0,0,0,0,24,left,88.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
16,6,3,Orange,Yellow,0,0,0,0,0,0,0,left,37,432,0,0,0,20,1,0,0,0,20,24,2,11,14,2,0,0,0,0,0,0,24,left,89,336,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
16,6,4,Orange,Green,0,0,0,0,0,0,0,left,37,432,0,0,0,20,1,0,0,0,20,24,2,11,14,2,0,0,0,0,0,0,0,left,44.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
16,6,5,Orange,Purple,0,20,1,20,24,2,0,left,37,432,0,0,0,20,1,0,0,0,20,24,2,11,14,2,0,0,0,11,14,2,48,left,12,336,0,0,0,0,0,0,20,1,11,14,2,20,24,2,false,2.5,3,1,0,0,0,0,0,0,0,
17,1,2,Blue,Red,0,0,0,12,0,0,24,left,98,264,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,36,0,0,48,left,92.5,384,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
17,1,3,Blue,Yellow,0,0,0,12,30,3,24,left,98,264,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,14,20,2,48,left,93,360,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
17,1,4,Blue,Green,0,0,0,12,0,0,24,left,98,264,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,48,76,4,0,left,36.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
17,1,5,Blue,Purple,0,0,0,0,0,0,24,left,98,264,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,0,0,0,0,left,14,384,0,0,0,0,0,10,0,0,11,14,2,20,44,3,false,0,0,0,0,0,0,0,0,0,0,
17,1,6,Blue,Orange,0,0,0,0,0,0,24,left,98,264,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,0,0,0,24,left,41,432,0,0,10,0,0,0,0,0,20,44,3,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
17,2,1,Red,Blue,0,0,0,36,0,0,48,left,92.5,384,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,12,0,0,24,left,98,264,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
17,2,3,Red,Yellow,0,0,0,0,34,3,48,left,92.5,384,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,12,18,1,48,left,93,360,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
17,2,4,Red,Green,0,0,0,0,0,0,48,left,92.5,384,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,0,0,0,0,left,36.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
17,2,5,Red,Purple,0,0,0,0,0,0,48,left,92.5,384,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,0,0,0,0,left,14,384,0,0,0,0,0,10,0,0,11,14,2,20,44,3,false,0,0,0,0,0,0,0,0,0,0,
17,2,6,Red,Orange,0,0,0,0,0,0,48,left,92.5,384,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,0,0,0,24,left,41,432,0,0,10,0,0,0,0,0,20,44,3,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
17,3,1,Yellow,Blue,0,0,0,14,20,2,48,left,93,360,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,12,30,3,24,left,98,264,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
17,3,2,Yellow,Red,0,0,0,12,18,1,48,left,93,360,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,0,34,3,48,left,92.5,384,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
17,3,4,Yellow,Green,0,0,0,12,72,5,48,left,93,360,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,2,48,3,0,left,36.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
17,3,5,Yellow,Purple,0,0,0,0,0,0,48,left,93,360,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,0,0,0,0,left,14,384,0,0,0,0,0,10,0,0,11,14,2,20,44,3,false,0,0,0,0,0,0,0,0,0,0,
17,3,6,Yellow,Orange,0,0,0,0,0,0,48,left,93,360,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,0,0,0,24,left,41,432,0,0,10,0,0,0,0,0,20,44,3,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
17,4,1,Green,Blue,0,0,0,48,76,4,0,left,36.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,12,0,0,24,left,98,264,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
17,4,2,Green,Red,0,0,0,0,0,0,0,left,36.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,0,0,0,48,left,92.5,384,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
17,4,3,Green,Yellow,0,0,0,2,48,3,0,left,36.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,12,72,5,48,left,93,360,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
17,4,5,Green,Purple,0,0,0,0,0,0,0,left,36.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,0,0,0,0,left,14,384,0,0,0,0,0,10,0,0,11,14,2,20,44,3,false,0,0,0,0,0,0,0,0,0,0,
17,4,6,Green,Orange,0,0,0,0,0,0,0,left,36.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,0,0,0,24,left,41,432,0,0,10,0,0,0,0,0,20,44,3,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
17,5,1,Purple,Blue,0,0,0,0,0,0,0,left,14,384,0,0,0,0,0,10,0,0,11,14,2,20,44,3,0,0,0,0,0,0,24,left,98,264,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
17,5,2,Purple,Red,0,0,0,0,0,0,0,left,14,384,0,0,0,0,0,10,0,0,11,14,2,20,44,3,0,0,0,0,0,0,48,left,92.5,384,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
17,5,3,Purple,Yellow,0,0,0,0,0,0,0,left,14,384,0,0,0,0,0,10,0,0,11,14,2,20,44,3,0,0,0,0,0,0,48,left,93,360,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
17,5,4,Purple,Green,0,0,0,0,0,0,0,left,14,384,0,0,0,0,0,10,0,0,11,14,2,20,44,3,0,0,0,0,0,0,0,left,36.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
17,5,6,Purple,Orange,0,0,0,11,14,2,0,left,14,384,0,0,0,0,0,10,0,0,11,14,2,20,44,3,10,0,0,20,44,3,24,left,41,432,0,0,10,0,0,0,0,0,20,44,3,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
17,6,1,Orange,Blue,0,0,0,0,0,0,24,left,41,432,0,0,10,0,0,0,0,0,20,44,3,11,14,2,0,0,0,0,0,0,24,left,98,264,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
17,6,2,Orange,Red,0,0,0,0,0,0,24,left,41,432,0,0,10,0,0,0,0,0,20,44,3,11,14,2,0,0,0,0,0,0,48,left,92.5,384,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
17,6,3,Orange,Yellow,0,0,0,0,0,0,24,left,41,432,0,0,10,0,0,0,0,0,20,44,3,11,14,2,0,0,0,0,0,0,48,left,93,360,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
17,6,4,Orange,Green,0,0,0,0,0,0,24,left,41,432,0,0,10,0,0,0,0,0,20,44,3,11,14,2,0,0,0,0,0,0,0,left,36.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
17,6,5,Orange,Purple,10,0,0,20,44,3,24,left,41,432,0,0,10,0,0,0,0,0,20,44,3,11,14,2,0,0,0,11,14,2,0,left,14,384,0,0,0,0,0,10,0,0,11,14,2,20,44,3,false,0,0,0,0,0,0,0,0,0,0,
18,1,2,Blue,Red,0,0,0,12,0,0,0,left,100,288,0,0,0,0,0,12,0,0,36,30,3,98,96,6,12,0,0,36,0,0,48,left,96.5,432,0,0,12,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
18,1,3,Blue,Yellow,0,0,0,12,30,3,0,left,100,288,0,0,0,0,0,12,0,0,36,30,3,98,96,6,0,0,0,14,20,2,24,left,97,408,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
18,1,4,Blue,Green,0,0,0,12,0,0,0,left,100,288,0,0,0,0,0,12,0,0,36,30,3,98,96,6,0,0,0,48,76,4,24,left,40.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
18,1,5,Blue,Purple,0,0,0,0,0,0,0,left,100,288,0,0,0,0,0,12,0,0,36,30,3,98,96,6,0,0,0,0,0,0,48,left,16,384,0,0,0,8,1,0,0,0,11,14,2,30,44,3,false,0,0,0,0,0,0,0,0,0,0,
18,1,6,Blue,Orange,0,0,0,0,0,0,0,left,100,288,0,0,0,0,0,12,0,0,36,30,3,98,96,6,0,0,0,0,0,0,24,left,43,456,0,0,0,0,0,0,8,1,30,44,3,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
18,2,1,Red,Blue,12,0,0,36,0,0,48,left,96.5,432,0,0,12,0,0,0,0,0,36,34,3,24,18,1,0,0,0,12,0,0,0,left,100,288,0,0,0,0,0,12,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
18,2,3,Red,Yellow,0,0,0,0,34,3,48,left,96.5,432,0,0,12,0,0,0,0,0,36,34,3,24,18,1,0,0,0,12,18,1,24,left,97,408,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
18,2,4,Red,Green,0,0,0,0,0,0,48,left,96.5,432,0,0,12,0,0,0,0,0,36,34,3,24,18,1,0,0,0,0,0,0,24,left,40.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
18,2,5,Red,Purple,0,0,0,0,0,0,48,left,96.5,432,0,0,12,0,0,0,0,0,36,34,3,24,18,1,0,0,0,0,0,0,48,left,16,384,0,0,0,8,1,0,0,0,11,14,2,30,44,3,false,0,0,0,0,0,0,0,0,0,0,
18,2,6,Red,Orange,0,0,0,0,0,0,48,left,96.5,432,0,0,12,0,0,0,0,0,36,34,3,24,18,1,0,0,0,0,0,0,24,left,43,456,0,0,0,0,0,0,8,1,30,44,3,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
18,3,1,Yellow,Blue,0,0,0,14,20,2,24,left,97,408,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,12,30,3,0,left,100,288,0,0,0,0,0,12,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
18,3,2,Yellow,Red,0,0,0,12,18,1,24,left,97,408,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,0,34,3,48,left,96.5,432,0,0,12,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
18,3,4,Yellow,Green,0,0,0,12,72,5,24,left,97,408,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,2,48,3,24,left,40.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
18,3,5,Yellow,Purple,0,0,0,0,0,0,24,left,97,408,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,0,0,0,48,left,16,384,0,0,0,8,1,0,0,0,11,14,2,30,44,3,false,0,0,0,0,0,0,0,0,0,0,
18,3,6,Yellow,Orange,0,0,0,0,0,0,24,left,97,408,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,0,0,0,24,left,43,456,0,0,0,0,0,0,8,1,30,44,3,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
18,4,1,Green,Blue,0,0,0,48,76,4,24,left,40.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,12,0,0,0,left,100,288,0,0,0,0,0,12,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
18,4,2,Green,Red,0,0,0,0,0,0,24,left,40.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,0,0,0,48,left,96.5,432,0,0,12,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
18,4,3,Green,Yellow,0,0,0,2,48,3,24,left,40.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,12,72,5,24,left,97,408,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
18,4,5,Green,Purple,0,0,0,0,0,0,24,left,40.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,0,0,0,48,left,16,384,0,0,0,8,1,0,0,0,11,14,2,30,44,3,false,0,0,0,0,0,0,0,0,0,0,
18,4,6,Green,Orange,0,0,0,0,0,0,24,left,40.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,0,0,0,24,left,43,456,0,0,0,0,0,0,8,1,30,44,3,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
18,5,1,Purple,Blue,0,0,0,0,0,0,48,left,16,384,0,0,0,8,1,0,0,0,11,14,2,30,44,3,0,0,0,0,0,0,0,left,100,288,0,0,0,0,0,12,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
18,5,2,Purple,Red,0,0,0,0,0,0,48,left,16,384,0,0,0,8,1,0,0,0,11,14,2,30,44,3,0,0,0,0,0,0,48,left,96.5,432,0,0,12,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
18,5,3,Purple,Yellow,0,0,0,0,0,0,48,left,16,384,0,0,0,8,1,0,0,0,11,14,2,30,44,3,0,0,0,0,0,0,24,left,97,408,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
18,5,4,Purple,Green,0,0,0,0,0,0,48,left,16,384,0,0,0,8,1,0,0,0,11,14,2,30,44,3,0,0,0,0,0,0,24,left,40.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
18,5,6,Purple,Orange,0,8,1,11,14,2,48,left,16,384,0,0,0,8,1,0,0,0,11,14,2,30,44,3,0,0,0,30,44,3,24,left,43,456,0,0,0,0,0,0,8,1,30,44,3,11,14,2,false,2,2,1,0,0,0,0,0,0,0,
18,6,1,Orange,Blue,0,0,0,0,0,0,24,left,43,456,0,0,0,0,0,0,8,1,30,44,3,11,14,2,0,0,0,0,0,0,0,left,100,288,0,0,0,0,0,12,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
18,6,2,Orange,Red,0,0,0,0,0,0,24,left,43,456,0,0,0,0,0,0,8,1,30,44,3,11,14,2,0,0,0,0,0,0,48,left,96.5,432,0,0,12,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
18,6,3,Orange,Yellow,0,0,0,0,0,0,24,left,43,456,0,0,0,0,0,0,8,1,30,44,3,11,14,2,0,0,0,0,0,0,24,left,97,408,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
18,6,4,Orange,Green,0,0,0,0,0,0,24,left,43,456,0,0,0,0,0,0,8,1,30,44,3,11,14,2,0,0,0,0,0,0,24,left,40.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
18,6,5,Orange,Purple,0,0,0,30,44,3,24,left,43,456,0,0,0,0,0,0,8,1,30,44,3,11,14,2,0,8,1,11,14,2,48,left,16,384,0,0,0,8,1,0,0,0,11,14,2,30,44,3,false,2,2,0,1,0,0,0,0,0,0,
19,1,2,Blue,Red,0,0,0,12,0,0,24,left,100,288,0,0,0,0,0,0,0,0,36,30,3,110,96,6,0,0,0,48,0,0,48,left,100,480,0,0,0,0,0,0,0,0,48,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
19,1,3,Blue,Yellow,0,0,0,12,30,3,24,left,100,288,0,0,0,0,0,0,0,0,36,30,3,110,96,6,0,0,0,14,20,2,48,left,100,432,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
19,1,4,Blue,Green,0,0,0,12,0,0,24,left,100,288,0,0,0,0,0,0,0,0,36,30,3,110,96,6,0,0,0,48,76,4,24,left,44.5,528,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
19,1,5,Blue,Purple,0,0,0,0,0,0,24,left,100,288,0,0,0,0,0,0,0,0,36,30,3,110,96,6,0,0,0,0,0,0,24,left,12,432,0,0,0,0,0,0,0,0,11,22,3,30,44,3,false,0,0,0,0,0,0,0,0,0,0,
19,1,6,Blue,Orange,0,0,0,0,0,0,24,left,100,288,0,0,0,0,0,0,0,0,36,30,3,110,96,6,0,0,0,0,0,0,24,left,39,480,0,0,0,0,0,0,0,0,30,44,3,11,22,3,false,0,0,0,0,0,0,0,0,0,0,
19,2,1,Red,Blue,0,0,0,48,0,0,48,left,100,480,0,0,0,0,0,0,0,0,48,34,3,24,18,1,0,0,0,12,0,0,24,left,100,288,0,0,0,0,0,0,0,0,36,30,3,110,96,6,false,0,0,0,0,0,0,0,0,0,0,
19,2,3,Red,Yellow,0,0,0,0,34,3,48,left,100,480,0,0,0,0,0,0,0,0,48,34,3,24,18,1,0,0,0,12,18,1,48,left,100,432,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
19,2,4,Red,Green,0,0,0,0,0,0,48,left,100,480,0,0,0,0,0,0,0,0,48,34,3,24,18,1,0,0,0,0,0,0,24,left,44.5,528,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
19,2,5,Red,Purple,0,0,0,0,0,0,48,left,100,480,0,0,0,0,0,0,0,0,48,34,3,24,18,1,0,0,0,0,0,0,24,left,12,432,0,0,0,0,0,0,0,0,11,22,3,30,44,3,false,0,0,0,0,0,0,0,0,0,0,
19,2,6,Red,Orange,0,0,0,0,0,0,48,left,100,480,0,0,0,0,0,0,0,0,48,34,3,24,18,1,0,0,0,0,0,0,24,left,39,480,0,0,0,0,0,0,0,0,30,44,3,11,22,3,false,0,0,0,0,0,0,0,0,0,0,
19,3,1,Yellow,Blue,0,0,0,14,20,2,48,left,100,432,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,12,30,3,24,left,100,288,0,0,0,0,0,0,0,0,36,30,3,110,96,6,false,0,0,0,0,0,0,0,0,0,0,
19,3,2,Yellow,Red,0,0,0,12,18,1,48,left,100,432,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,0,34,3,48,left,100,480,0,0,0,0,0,0,0,0,48,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
19,3,4,Yellow,Green,0,0,0,12,72,5,48,left,100,432,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,2,48,3,24,left,44.5,528,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
19,3,5,Yellow,Purple,0,0,0,0,0,0,48,left,100,432,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,0,0,0,24,left,12,432,0,0,0,0,0,0,0,0,11,22,3,30,44,3,false,0,0,0,0,0,0,0,0,0,0,
19,3,6,Yellow,Orange,0,0,0,0,0,0,48,left,100,432,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,0,0,0,24,left,39,480,0,0,0,0,0,0,0,0,30,44,3,11,22,3,false,0,0,0,0,0,0,0,0,0,0,
19,4,1,Green,Blue,0,0,0,48,76,4,24,left,44.5,528,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,12,0,0,24,left,100,288,0,0,0,0,0,0,0,0,36,30,3,110,96,6,false,0,0,0,0,0,0,0,0,0,0,
19,4,2,Green,Red,0,0,0,0,0,0,24,left,44.5,528,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,0,0,0,48,left,100,480,0,0,0,0,0,0,0,0,48,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
19,4,3,Green,Yellow,0,0,0,2,48,3,24,left,44.5,528,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,12,72,5,48,left,100,432,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
19,4,5,Green,Purple,0,0,0,0,0,0,24,left,44.5,528,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,0,0,0,24,left,12,432,0,0,0,0,0,0,0,0,11,22,3,30,44,3,false,0,0,0,0,0,0,0,0,0,0,
19,4,6,Green,Orange,0,0,0,0,0,0,24,left,44.5,528,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,0,0,0,24,left,39,480,0,0,0,0,0,0,0,0,30,44,3,11,22,3,false,0,0,0,0,0,0,0,0,0,0,
19,5,1,Purple,Blue,0,0,0,0,0,0,24,left,12,432,0,0,0,0,0,0,0,0,11,22,3,30,44,3,0,0,0,0,0,0,24,left,100,288,0,0,0,0,0,0,0,0,36,30,3,110,96,6,false,0,0,0,0,0,0,0,0,0,0,
19,5,2,Purple,Red,0,0,0,0,0,0,24,left,12,432,0,0,0,0,0,0,0,0,11,22,3,30,44,3,0,0,0,0,0,0,48,left,100,480,0,0,0,0,0,0,0,0,48,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
19,5,3,Purple,Yellow,0,0,0,0,0,0,24,left,12,432,0,0,0,0,0,0,0,0,11,22,3,30,44,3,0,0,0,0,0,0,48,left,100,432,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
19,5,4,Purple,Green,0,0,0,0,0,0,24,left,12,432,0,0,0,0,0,0,0,0,11,22,3,30,44,3,0,0,0,0,0,0,24,left,44.5,528,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
19,5,6,Purple,Orange,0,0,0,11,22,3,24,left,12,432,0,0,0,0,0,0,0,0,11,22,3,30,44,3,0,0,0,30,44,3,24,left,39,480,0,0,0,0,0,0,0,0,30,44,3,11,22,3,false,8.5,8,1,0,0,0,0,0,0,0,
19,6,1,Orange,Blue,0,0,0,0,0,0,24,left,39,480,0,0,0,0,0,0,0,0,30,44,3,11,22,3,0,0,0,0,0,0,24,left,100,288,0,0,0,0,0,0,0,0,36,30,3,110,96,6,false,0,0,0,0,0,0,0,0,0,0,
19,6,2,Orange,Red,0,0,0,0,0,0,24,left,39,480,0,0,0,0,0,0,0,0,30,44,3,11,22,3,0,0,0,0,0,0,48,left,100,480,0,0,0,0,0,0,0,0,48,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
19,6,3,Orange,Yellow,0,0,0,0,0,0,24,left,39,480,0,0,0,0,0,0,0,0,30,44,3,11,22,3,0,0,0,0,0,0,48,left,100,432,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
19,6,4,Orange,Green,0,0,0,0,0,0,24,left,39,480,0,0,0,0,0,0,0,0,30,44,3,11,22,3,0,0,0,0,0,0,24,left,44.5,528,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
19,6,5,Orange,Purple,0,0,0,30,44,3,24,left,39,480,0,0,0,0,0,0,0,0,30,44,3,11,22,3,0,0,0,11,22,3,24,left,12,432,0,0,0,0,0,0,0,0,11,22,3,30,44,3,false,8,8.5,0,1,0,0,0,0,0,0,
20,1,2,Blue,Red,0,0,0,12,0,0,24,left,100,312,0,0,0,0,0,0,0,0,36,30,3,110,96,6,0,0,0,48,0,0,24,left,100,528,0,0,12,0,0,0,0,0,48,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
20,1,3,Blue,Yellow,0,0,0,12,30,3,24,left,100,312,0,0,0,0,0,0,0,0,36,30,3,110,96,6,0,0,0,14,20,2,0,left,100,480,0,0,0,0,0,12,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
20,1,4,Blue,Green,0,0,0,12,0,0,24,left,100,312,0,0,0,0,0,0,0,0,36,30,3,110,96,6,0,0,0,48,76,4,0,left,36.5,552,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
